ts tx ty tz qx qy qz qw agent map
1403715942.484058 0.919193506 -0.190075934 -0.740464807 -0.058185928 0.462998867 0.243875816 0.850159466 1 0
1403715942.534058 0.883933902 -0.163916409 -0.745242000 -0.075197339 0.458720058 0.253473341 0.848335207 1 0
1403715942.584058 0.858043790 -0.129583269 -0.753653646 -0.090500697 0.452801883 0.261757761 0.847504020 1 0
1403715942.634058 0.832316518 -0.104858615 -0.761000574 -0.108459741 0.447813123 0.267530203 0.846243262 1 0
1403715942.684058 0.808618665 -0.080843613 -0.762663007 -0.123354919 0.444617182 0.271513224 0.844618142 1 0
1403715942.734058 0.790646255 -0.054695789 -0.765899003 -0.132343262 0.441917270 0.273824662 0.843928039 1 0
1403715942.784058 0.774469554 -0.033756945 -0.766004980 -0.139245331 0.440675408 0.273943812 0.843428016 1 0
1403715942.834058 0.764568806 -0.008054362 -0.770972252 -0.140476927 0.438289821 0.273485810 0.844614565 1 0
1403715942.884058 0.758323550 0.010343293 -0.767080307 -0.142125726 0.438668966 0.270937234 0.844963253 1 0
1403715942.934058 0.755631208 0.031918146 -0.762010336 -0.140807509 0.438747972 0.268195748 0.846016884 1 0
1403715942.984058 0.757838070 0.050319791 -0.757142007 -0.138392136 0.439463556 0.263938069 0.847381949 1 0
1403715943.034058 0.764011502 0.066526316 -0.751630783 -0.135688528 0.440407604 0.257689178 0.849250317 1 0
1403715943.084058 0.774210691 0.081322700 -0.743873775 -0.133438945 0.442439884 0.247772604 0.851498604 1 0
1403715943.134058 0.787131190 0.093867615 -0.734325409 -0.125799820 0.445438921 0.238554686 0.853727281 1 0
1403715943.184058 0.804989934 0.100304805 -0.726015568 -0.110977136 0.448545158 0.228797734 0.856821418 1 0
1403715943.234058 0.824243724 0.107475363 -0.709192932 -0.085240304 0.455195159 0.217892200 0.859101057 1 0
1403715943.284058 0.848858118 0.104379013 -0.700194716 -0.055754021 0.459169567 0.205777168 0.862386644 1 0
1403715943.334058 0.873788834 0.098848268 -0.688315988 -0.024085755 0.462906510 0.192361325 0.864947736 1 0
1403715943.384058 0.894288838 0.106583104 -0.673715472 0.011852497 0.466536433 0.173080981 0.867321372 1 0
1403715943.434058 0.917335272 0.106316574 -0.663084388 0.044648185 0.467637360 0.157942384 0.868548274 1 0
1403715943.484058 0.941388190 0.096260801 -0.642447650 0.067492940 0.468813241 0.145932958 0.868540406 1 0
1403715943.534058 0.960277796 0.092182487 -0.627715707 0.083757550 0.469331861 0.137036324 0.868293405 1 0
1403715943.584058 0.976671636 0.092775084 -0.611539841 0.097059958 0.470563829 0.128784567 0.867504239 1 0
1403715943.634058 0.994983196 0.092296913 -0.607799172 0.109460875 0.469254404 0.123863161 0.867454052 1 0
1403715943.684058 1.006627798 0.091284551 -0.594328761 0.120060436 0.471494913 0.119445033 0.865454197 1 0
1403715943.734058 1.017968535 0.088825911 -0.590843558 0.131348848 0.471563339 0.117910489 0.863986492 1 0
1403715943.784058 1.026644826 0.089161173 -0.588343143 0.143330783 0.473378539 0.113732241 0.861646175 1 0
1403715943.834058 1.029525399 0.088693485 -0.583340049 0.153854728 0.477200121 0.109792881 0.858227432 1 0
1403715943.884058 1.036208034 0.098877400 -0.593272805 0.163507164 0.476494431 0.104844414 0.857453287 1 0
1403715943.934058 1.033003569 0.094361916 -0.597092628 0.168619826 0.479571074 0.102762282 0.854996383 1 0
1403715943.984058 1.022571564 0.092068002 -0.596396446 0.167019814 0.482607216 0.104663707 0.853369951 1 0
1403715944.034058 1.010818481 0.083517283 -0.609093189 0.153347358 0.479618281 0.117720112 0.855916440 1 0
1403715944.084058 1.002992988 0.084731765 -0.629226565 0.128517866 0.471328348 0.134892747 0.862053752 1 0
1403715944.134058 0.977757156 0.072964214 -0.637035012 0.096496478 0.465641439 0.154181242 0.866080105 1 0
1403715944.184058 0.952071726 0.068036363 -0.638697863 0.064960845 0.458304524 0.173198447 0.869332731 1 0
1403715944.234058 0.928108335 0.075807914 -0.657190681 0.032957096 0.444078028 0.191289380 0.874709666 1 0
1403715944.284058 0.907748640 0.075387768 -0.673846722 0.000116031 0.430109918 0.206349909 0.878877223 1 0
1403715944.334058 0.888854861 0.067959875 -0.690262794 -0.030570863 0.415949225 0.216860652 0.882622898 1 0
1403715944.384058 0.872053146 0.068902053 -0.705323100 -0.053722724 0.402032614 0.221602648 0.886778414 1 0
1403715944.434058 0.854143262 0.067010671 -0.714842916 -0.075322561 0.389287174 0.225575611 0.889886320 1 0
1403715944.484058 0.836778402 0.066145629 -0.725031912 -0.095007278 0.375423223 0.226101771 0.893817127 1 0
1403715944.534058 0.823858082 0.069122255 -0.735032976 -0.108025365 0.360903740 0.225695670 0.898410022 1 0
1403715944.584058 0.816219330 0.069130428 -0.742550433 -0.118319698 0.345807850 0.225551859 0.903074622 1 0
1403715944.634058 0.808883250 0.069376253 -0.752447188 -0.124935694 0.331018627 0.222696707 0.908418357 1 0
1403715944.684058 0.805222571 0.062106587 -0.753299654 -0.131366193 0.317935944 0.221168131 0.912548304 1 0
1403715944.734058 0.805923939 0.055824742 -0.756404996 -0.135825843 0.303755254 0.217175707 0.917670369 1 0
1403715944.784058 0.809092760 0.050956815 -0.755366147 -0.138310030 0.291157931 0.208937228 0.923278272 1 0
1403715944.834058 0.817666531 0.044088028 -0.756019354 -0.134867504 0.278317004 0.196624503 0.930424213 1 0
1403715944.884058 0.829223752 0.032407440 -0.752353489 -0.123627827 0.270563632 0.177230775 0.938136876 1 0
1403715944.934058 0.842153132 0.020471185 -0.739224613 -0.102121808 0.266192138 0.153045759 0.946197629 1 0
1403715944.984058 0.857556760 0.008617070 -0.726344764 -0.073008783 0.261643440 0.126406789 0.954061747 1 0
1403715945.034058 0.873137712 -0.003786558 -0.719006956 -0.036983155 0.258171469 0.103124507 0.959867239 1 0
1403715945.084058 0.888107181 -0.017978294 -0.708700418 0.000826821 0.255399883 0.079516031 0.963559806 1 0
1403715945.134058 0.902208745 -0.034109429 -0.694141388 0.030238269 0.254186273 0.063468494 0.964596689 1 0
1403715945.184058 0.920667470 -0.044721015 -0.690211713 0.055072606 0.250714928 0.048314374 0.965284884 1 0
1403715945.234058 0.932749867 -0.051485132 -0.676754236 0.077957340 0.250248969 0.037530076 0.964307845 1 0
1403715945.284058 0.943845689 -0.064533234 -0.663128495 0.095082499 0.251029402 0.030120099 0.962827325 1 0
1403715945.334058 0.951552510 -0.076215260 -0.653899789 0.113419510 0.252152890 0.024058355 0.960716486 1 0
1403715945.384058 0.955574334 -0.089530580 -0.644032955 0.130646601 0.255036473 0.018242525 0.957890987 1 0
1403715945.434058 0.964232385 -0.105600886 -0.642055035 0.145694166 0.255803347 0.014433989 0.955578208 1 0
1403715945.484058 0.965100646 -0.107503623 -0.639021456 0.165594026 0.256459713 0.012516611 0.952181935 1 0
1403715945.534058 0.969573975 -0.117617249 -0.646412432 0.177303508 0.255676538 0.012785225 0.950278640 1 0
1403715945.584058 0.960404038 -0.129536748 -0.648785651 0.169399172 0.255385876 0.021837039 0.951632857 1 0
1403715945.634058 0.954840064 -0.129836559 -0.657657623 0.146735623 0.251826614 0.035745520 0.955915451 1 0
1403715945.684058 0.950797081 -0.136350334 -0.667453527 0.118267059 0.247426063 0.051534548 0.960279942 1 0
1403715945.734058 0.941643834 -0.130214632 -0.681142092 0.092624195 0.244533777 0.062639952 0.963171959 1 0
1403715945.784058 0.932922125 -0.137431026 -0.693511844 0.061351828 0.241586983 0.074360467 0.965578735 1 0
1403715945.834058 0.923551321 -0.138597324 -0.712079883 0.029456133 0.238384321 0.082328834 0.967226624 1 0
1403715945.884058 0.906232715 -0.139777184 -0.722978830 -0.001143868 0.237831816 0.091818638 0.966956139 1 0
1403715945.934058 0.892959952 -0.143323466 -0.736153185 -0.032075848 0.235319555 0.100128882 0.966214299 1 0
1403715945.984058 0.881467640 -0.137133539 -0.747471333 -0.054050978 0.231304243 0.107417107 0.965421379 1 0
1403715946.034058 0.870646060 -0.140452534 -0.758973837 -0.076161951 0.226282492 0.112712026 0.964516282 1 0
1403715946.084058 0.855848253 -0.140725523 -0.764072418 -0.093105786 0.221173003 0.114931814 0.963952601 1 0
1403715946.134058 0.846525609 -0.141293779 -0.772965074 -0.108021021 0.213618502 0.118391752 0.963681519 1 0
1403715946.184058 0.836777806 -0.147960156 -0.776286840 -0.124286763 0.205727533 0.118808612 0.963386476 1 0
1403715946.234058 0.829303265 -0.154452801 -0.775764346 -0.136758894 0.197679162 0.119282238 0.963323355 1 0
1403715946.284058 0.826183081 -0.159602642 -0.775202572 -0.144019946 0.188950002 0.118481129 0.964115381 1 0
1403715946.334058 0.819842577 -0.169865131 -0.768835485 -0.144451424 0.181974635 0.112649575 0.966089606 1 0
1403715946.384058 0.821085572 -0.182329744 -0.761873782 -0.135680422 0.174928799 0.102197394 0.969817758 1 0
1403715946.434058 0.823607326 -0.198718965 -0.748188376 -0.117141925 0.170068979 0.090044297 0.974292815 1 0
1403715946.484058 0.830169022 -0.209310696 -0.736669779 -0.088128224 0.165331095 0.077601075 0.979222715 1 0
1403715946.534058 0.829662681 -0.234480500 -0.717056692 -0.061134290 0.162739024 0.069344305 0.982328892 1 0
1403715946.584058 0.834339857 -0.253060997 -0.699074388 -0.028684216 0.158876002 0.062645197 0.984891534 1 0
1403715946.634058 0.828655958 -0.271250129 -0.677263618 0.004568900 0.158105895 0.054117735 0.985927463 1 0
1403715946.684058 0.841400325 -0.285855591 -0.667526245 0.035793513 0.152500734 0.050842065 0.986345530 1 0
1403715946.734058 0.840023458 -0.296198457 -0.649876773 0.060520373 0.150611073 0.044815812 0.985720634 1 0
1403715946.784058 0.843258739 -0.316047013 -0.632026494 0.079361320 0.147473231 0.042801965 0.984947443 1 0
1403715946.834058 0.840489268 -0.338116109 -0.614556730 0.089893579 0.146425709 0.040900160 0.984279335 1 0
1403715946.884058 0.834864140 -0.348154992 -0.597464323 0.102954067 0.146527797 0.038861305 0.983066559 1 0
1403715946.934058 0.835342288 -0.363622397 -0.585740805 0.112938158 0.145706758 0.038186420 0.982118309 1 0
1403715946.984058 0.827557385 -0.377142519 -0.568557978 0.121134475 0.148431033 0.035230488 0.980843246 1 0
1403715947.034058 0.825022519 -0.378350466 -0.554735720 0.135782838 0.148498863 0.032763664 0.978998363 1 0
1403715947.084058 0.820738852 -0.392321378 -0.539782465 0.147055596 0.150971860 0.033437036 0.976966798 1 0
1403715947.134058 0.817928851 -0.401982248 -0.547681510 0.167516798 0.150016844 0.032411255 0.973849416 1 0
1403715947.184058 0.813990474 -0.404122710 -0.546585083 0.191677585 0.152058125 0.030300470 0.969133615 1 0
1403715947.234058 0.809218764 -0.405429423 -0.547750950 0.208176956 0.153518468 0.030860886 0.965475023 1 0
1403715947.284058 0.803630710 -0.404190123 -0.558919609 0.215774611 0.153847605 0.032545354 0.963697672 1 0
1403715947.334058 0.796667039 -0.403923929 -0.562981665 0.210255995 0.155070648 0.036199603 0.964590669 1 0
1403715947.384058 0.785028815 -0.399830073 -0.572539270 0.193340778 0.157125548 0.040241558 0.967631936 1 0
1403715947.434058 0.774386823 -0.396901011 -0.587210953 0.164268494 0.158099577 0.045936588 0.972579181 1 0
1403715947.484058 0.761032581 -0.388935298 -0.605079889 0.133157745 0.157173380 0.052126922 0.977163434 1 0
1403715947.534058 0.742980540 -0.381730884 -0.624010384 0.101660892 0.156168416 0.059991751 0.980651557 1 0
1403715947.584058 0.736524224 -0.362079322 -0.641762316 0.076350547 0.150656104 0.069098100 0.983208477 1 0
1403715947.634058 0.718565941 -0.358794570 -0.663342178 0.039532408 0.147791848 0.079967260 0.984987378 1 0
1403715947.684058 0.706985116 -0.332378268 -0.680379212 0.013375314 0.142973527 0.089340843 0.985595286 1 0
1403715947.734058 0.697660744 -0.316151738 -0.699680924 -0.014581836 0.138773248 0.096710175 0.985482931 1 0
1403715947.784058 0.687749326 -0.298992366 -0.720316768 -0.038071826 0.136538640 0.099414341 0.984898269 1 0
1403715947.834058 0.674496710 -0.272532880 -0.731477380 -0.054522321 0.136506930 0.098492511 0.984221756 1 0
1403715947.884058 0.667783260 -0.243063748 -0.745202005 -0.070941783 0.135369256 0.094625764 0.983711600 1 0
1403715947.934058 0.656696081 -0.223293424 -0.758590817 -0.087990955 0.134317175 0.092896111 0.982642829 1 0
1403715947.984058 0.643303990 -0.208007470 -0.766577363 -0.105805971 0.134143054 0.090542465 0.981128395 1 0
1403715948.034058 0.635116398 -0.195840225 -0.771211982 -0.124418683 0.132323071 0.088724278 0.979356289 1 0
1403715948.084058 0.633174419 -0.174834579 -0.773267865 -0.138181672 0.129602775 0.088070914 0.977932811 1 0
1403715948.134058 0.629953682 -0.160889938 -0.774156928 -0.149157301 0.127474770 0.085950054 0.976788104 1 0
1403715948.184058 0.625825763 -0.152420431 -0.769863784 -0.157744274 0.126390353 0.084717676 0.975687027 1 0
1403715948.234058 0.627689898 -0.142364085 -0.762169838 -0.157078162 0.124520347 0.083944023 0.976101696 1 0
1403715948.284058 0.629264951 -0.139065579 -0.752069473 -0.148910239 0.124453627 0.083017759 0.977468729 1 0
1403715948.334058 0.633664370 -0.136339277 -0.736585677 -0.131223381 0.124157906 0.080599800 0.980239213 1 0
1403715948.384058 0.634942889 -0.141038075 -0.720806777 -0.106398761 0.125955105 0.079827741 0.983077943 1 0
1403715948.434058 0.641035199 -0.141241640 -0.698180497 -0.077444591 0.127477005 0.077025965 0.985808790 1 0
1403715948.484058 0.645883858 -0.140464023 -0.674467027 -0.046837240 0.131169483 0.071334496 0.987680316 1 0
1403715948.534058 0.647963524 -0.147905633 -0.649731278 -0.021345029 0.136342734 0.066560626 0.988192737 1 0
1403715948.584058 0.663088381 -0.153667465 -0.629231274 0.005798025 0.138346270 0.062582366 0.988387644 1 0
1403715948.634058 0.668381095 -0.156282529 -0.602442324 0.028269108 0.142902091 0.058424804 0.987606406 1 0
1403715948.684058 0.662539124 -0.160745978 -0.574311674 0.048937831 0.151012480 0.053154983 0.985887885 1 0
1403715948.734058 0.668923497 -0.157719404 -0.554567575 0.071534723 0.154528767 0.048885975 0.984181821 1 0
1403715948.784058 0.675764084 -0.156718433 -0.531244755 0.088407665 0.157905459 0.045648575 0.982428789 1 0
1403715948.834058 0.678819120 -0.158413187 -0.509133697 0.100943111 0.160981029 0.044251353 0.980784118 1 0
1403715948.884058 0.692871153 -0.158814430 -0.489239842 0.111757606 0.159462199 0.043552767 0.979890406 1 0
1403715948.934058 0.697510779 -0.151758313 -0.473887682 0.124685429 0.157034323 0.043440126 0.978727162 1 0
1403715948.984058 0.698606193 -0.152097717 -0.462517619 0.134883210 0.154424444 0.041588295 0.977870226 1 0
1403715949.034058 0.697560608 -0.156737909 -0.450472564 0.141334951 0.151439488 0.039640803 0.977506638 1 0
1403715949.084058 0.699525535 -0.142280072 -0.440511286 0.152369425 0.144313216 0.037672829 0.977004647 1 0
1403715949.134058 0.701101303 -0.139891595 -0.436745584 0.152474731 0.136145040 0.038587905 0.978124201 1 0
1403715949.184058 0.697525799 -0.148428112 -0.437497824 0.138984814 0.128394678 0.037824955 0.981207073 1 0
1403715949.234058 0.693721831 -0.148066834 -0.442443073 0.115211092 0.119180180 0.037295740 0.985460043 1 0
1403715949.284058 0.689615667 -0.138508111 -0.443119466 0.092993155 0.108471781 0.037619039 0.989025235 1 0
1403715949.334058 0.688275039 -0.123215698 -0.446898431 0.067187071 0.096423045 0.037368145 0.992366910 1 0
1403715949.384058 0.681478083 -0.115388282 -0.451866299 0.035649590 0.086843930 0.037543084 0.994875729 1 0
1403715949.434058 0.672833622 -0.090219401 -0.454942793 0.010877614 0.079419814 0.037523203 0.996075451 1 0
1403715949.484058 0.674481452 -0.099908493 -0.462719202 -0.021074662 0.068292335 0.035310410 0.996817529 1 0
1403715949.534058 0.674392939 -0.092411488 -0.464479804 -0.043365818 0.058297258 0.033620328 0.996790171 1 0
1403715949.584058 0.670245588 -0.086913548 -0.468340158 -0.060397416 0.049545910 0.028750528 0.996529341 1 0
1403715949.634058 0.659257174 -0.082097590 -0.474546790 -0.074032269 0.041773062 0.024837162 0.996071041 1 0
1403715949.684058 0.663199246 -0.077383243 -0.471292138 -0.087005459 0.029673487 0.021821754 0.995526671 1 0
1403715949.734058 0.650370121 -0.062181111 -0.469178766 -0.094693869 0.022936510 0.016899429 0.995098710 1 0
1403715949.784058 0.648228168 -0.061857410 -0.464975059 -0.104967028 0.013139634 0.009848807 0.994340122 1 0
1403715949.834058 0.654554605 -0.071779020 -0.457031876 -0.112443335 0.001445897 0.001347045 0.993656218 1 0
1403715949.884058 0.644695818 -0.064846426 -0.445591867 -0.111407131 -0.004209147 -0.009103330 0.993724227 1 0
1403715949.934058 0.643046796 -0.066012472 -0.432197720 -0.107512161 -0.012376770 -0.021604590 0.993892014 1 0
1403715949.984058 0.644104004 -0.073368587 -0.416519880 -0.102221288 -0.020460704 -0.035129461 0.993930697 1 0
1403715950.034058 0.647708595 -0.091149494 -0.400189370 -0.097744048 -0.030718600 -0.048580781 0.993550420 1 0
1403715950.084058 0.643025100 -0.100577503 -0.379776388 -0.082220271 -0.038118962 -0.061789367 0.993966222 1 0
1403715950.134058 0.638742268 -0.110443927 -0.357392073 -0.056630593 -0.045994375 -0.071048833 0.994801342 1 0
1403715950.184058 0.633939326 -0.122661084 -0.331037283 -0.028622776 -0.054062512 -0.073293693 0.995432615 1 0
1403715950.234058 0.628191352 -0.154172406 -0.301625907 -0.001726816 -0.062639840 -0.071443275 0.995474339 1 0
1403715950.284058 0.617879748 -0.147358313 -0.282214582 0.037038814 -0.069482103 -0.064675584 0.994795263 1 0
1403715950.334058 0.602849066 -0.170058236 -0.257096857 0.061071102 -0.074331306 -0.058240622 0.993656516 1 0
1403715950.384058 0.596459508 -0.171679273 -0.230260745 0.088643499 -0.080394156 -0.053007029 0.991397679 1 0
1403715950.434058 0.583729386 -0.197031647 -0.209325016 0.106506951 -0.082527839 -0.046498843 0.989789605 1 0
1403715950.484058 0.574091434 -0.204080373 -0.192152932 0.129948080 -0.084394604 -0.042063735 0.987026751 1 0
1403715950.534058 0.562116802 -0.220855564 -0.171940774 0.146187425 -0.083711691 -0.038682893 0.984949350 1 0
1403715950.584058 0.557489693 -0.226559028 -0.153462663 0.159567311 -0.084961474 -0.037138112 0.982822776 1 0
1403715950.634058 0.545319319 -0.251595855 -0.149412468 0.162942380 -0.084190890 -0.032950699 0.982484639 1 0
1403715950.684058 0.537678778 -0.243425027 -0.134691417 0.178240731 -0.084002092 -0.032146182 0.979867637 1 0
1403715950.734058 0.528108120 -0.246802241 -0.127479628 0.189353779 -0.083244517 -0.030354789 0.977902949 1 0
1403715950.784058 0.525345147 -0.259267986 -0.123617791 0.196186841 -0.085990034 -0.027271425 0.976408064 1 0
1403715950.834058 0.523119450 -0.263661057 -0.122270398 0.203832880 -0.088651285 -0.026671419 0.974618793 1 0
1403715950.884058 0.515514374 -0.268370450 -0.130402759 0.207006976 -0.088962942 -0.026734330 0.973919392 1 0
1403715950.934058 0.513673544 -0.264319092 -0.140970767 0.204264536 -0.091140859 -0.026077034 0.974314809 1 0
1403715950.984058 0.503857136 -0.261949092 -0.156139240 0.186498150 -0.093384475 -0.022943793 0.977737904 1 0
1403715951.034058 0.489612430 -0.260622114 -0.183258623 0.155737385 -0.092124209 -0.021967398 0.983247936 1 0
1403715951.084058 0.484584421 -0.248052925 -0.198152393 0.128035933 -0.093250297 -0.024602279 0.987069368 1 0
1403715951.134058 0.484071493 -0.242019475 -0.222700849 0.098018825 -0.097316571 -0.027131785 0.990043283 1 0
1403715951.184058 0.503471017 -0.253726780 -0.235705674 0.057461452 -0.108258702 -0.031847376 0.991949618 1 0
1403715951.234058 0.483974010 -0.228608966 -0.273868144 0.029363940 -0.104950629 -0.038419515 0.993301094 1 0
1403715951.284058 0.477185547 -0.208751157 -0.299017817 0.003712280 -0.107320301 -0.044221580 0.993233681 1 0
1403715951.334058 0.475414246 -0.216234818 -0.321934700 -0.029383885 -0.113429189 -0.048965886 0.991903603 1 0
1403715951.384058 0.473772287 -0.193464220 -0.348332018 -0.045101490 -0.118740946 -0.054184936 0.990419388 1 0
1403715951.434058 0.468612432 -0.190908864 -0.370563507 -0.067358457 -0.124953032 -0.060216449 0.988040328 1 0
1403715951.484058 0.461880326 -0.181628734 -0.389185667 -0.085066497 -0.130864993 -0.066805616 0.985482216 1 0
1403715951.534058 0.459624469 -0.181357190 -0.406465590 -0.102822222 -0.138745591 -0.069822013 0.982497990 1 0
1403715951.584058 0.452540785 -0.181686297 -0.421529591 -0.117223620 -0.145571768 -0.076042123 0.979431033 1 0
1403715951.634058 0.448728502 -0.180178851 -0.431550890 -0.128172159 -0.154136091 -0.079921216 0.976435721 1 0
1403715951.684058 0.446292937 -0.193715602 -0.438543737 -0.140224576 -0.163448170 -0.085632026 0.972773850 1 0
1403715951.734058 0.430902183 -0.198389977 -0.447254449 -0.146984860 -0.169301972 -0.089288697 0.970443130 1 0
1403715951.784058 0.423610955 -0.201693326 -0.447117627 -0.150329143 -0.178020105 -0.094328649 0.967890620 1 0
1403715951.834058 0.413185060 -0.209780067 -0.447607577 -0.149462417 -0.187209725 -0.097242229 0.966000795 1 0
1403715951.884058 0.398262620 -0.225562841 -0.442515314 -0.140328467 -0.196587250 -0.098315954 0.965399086 1 0
1403715951.934058 0.386579156 -0.227942184 -0.428464890 -0.112384409 -0.208136022 -0.095278367 0.966939151 1 0
1403715951.984058 0.383883208 -0.242981970 -0.414797574 -0.079742119 -0.224291310 -0.090571724 0.967021942 1 0
1403715952.034058 0.365699649 -0.276445568 -0.395829678 -0.053429198 -0.236887798 -0.085999183 0.966247261 1 0
1403715952.084058 0.345967352 -0.267897338 -0.381782085 -0.007642418 -0.248759359 -0.080625489 0.965173483 1 0
1403715952.134058 0.324245870 -0.282929003 -0.368386567 0.026743650 -0.260231733 -0.076679029 0.962125063 1 0
1403715952.184058 0.306700855 -0.341001809 -0.345489144 0.040347129 -0.274788916 -0.074384108 0.957773626 1 0
1403715952.234058 0.291822195 -0.347969770 -0.328133106 0.064443491 -0.286020607 -0.068265028 0.953613758 1 0
1403715952.284058 0.299479961 -0.355927825 -0.289567262 0.086985044 -0.303846180 -0.068452895 0.946269155 1 0
1403715952.334058 0.259588152 -0.373469979 -0.295583397 0.100315377 -0.303517908 -0.067567669 0.945118189 1 0
1403715952.384058 0.244204149 -0.382852137 -0.286595404 0.113879740 -0.309090823 -0.065577894 0.941909671 1 0
1403715952.434058 0.228118092 -0.395569742 -0.283886492 0.125472933 -0.312099367 -0.063284382 0.939598680 1 0
1403715952.484058 0.219708413 -0.401193917 -0.274990529 0.135962442 -0.318001866 -0.061829526 0.936251163 1 0
1403715952.534058 0.222325712 -0.405983269 -0.264198184 0.146667540 -0.326362580 -0.063035928 0.931666553 1 0
1403715952.584058 0.224709928 -0.409906209 -0.255046993 0.156121612 -0.334846407 -0.061854407 0.927188218 1 0
1403715952.634058 0.227221653 -0.414081603 -0.247365639 0.166991562 -0.342837065 -0.058940902 0.922552228 1 0
1403715952.684058 0.221319303 -0.427116185 -0.250104964 0.176333487 -0.346451193 -0.057721905 0.919535875 1 0
1403715952.734058 0.229150295 -0.440720260 -0.253151268 0.188630104 -0.351555318 -0.053705078 0.915392458 1 0
1403715952.784058 0.235227898 -0.445299983 -0.259906918 0.202419788 -0.354611367 -0.049565759 0.911493480 1 0
1403715952.834058 0.244133502 -0.443354040 -0.265770316 0.214600071 -0.357028157 -0.046543907 0.907916009 1 0
1403715952.884058 0.250330001 -0.443159312 -0.280686885 0.209450439 -0.355938703 -0.049035817 0.909413934 1 0
1403715952.934058 0.273701459 -0.442720622 -0.289480925 0.187532693 -0.358264834 -0.058700792 0.912705958 1 0
1403715952.984058 0.301475972 -0.447437704 -0.304611295 0.152568594 -0.360136718 -0.074851446 0.917290390 1 0
1403715953.034058 0.323469222 -0.439946264 -0.317299038 0.119397715 -0.360719442 -0.088877887 0.920720637 1 0
1403715953.084058 0.351286590 -0.421447039 -0.336846232 0.083997101 -0.360255420 -0.102765106 0.923363328 1 0
1403715953.134058 0.386657387 -0.416797936 -0.345771343 0.046827365 -0.361213773 -0.121891566 0.923295379 1 0
1403715953.184058 0.415479243 -0.401345491 -0.356423557 0.013131590 -0.360605925 -0.133671269 0.922996759 1 0
1403715953.234058 0.434468001 -0.402352273 -0.380547583 -0.020010425 -0.355434090 -0.147020087 0.922849596 1 0
1403715953.284058 0.448550284 -0.401329249 -0.404051155 -0.046386566 -0.349657416 -0.157414332 0.922392964 1 0
1403715953.334058 0.472923994 -0.383996189 -0.415362835 -0.063735239 -0.348569721 -0.164407790 0.920547187 1 0
1403715953.384058 0.495216966 -0.371368110 -0.424496412 -0.080690078 -0.348259360 -0.172875434 0.917779207 1 0
1403715953.434058 0.512361169 -0.347957730 -0.434379041 -0.094054118 -0.348403811 -0.179564819 0.915163994 1 0
1403715953.484058 0.530887842 -0.337068796 -0.439350545 -0.108271651 -0.351681471 -0.186790705 0.910882354 1 0
1403715953.534058 0.545266569 -0.329436213 -0.446739882 -0.120220862 -0.355628103 -0.193919852 0.906350255 1 0
1403715953.584058 0.558528006 -0.328591883 -0.450796038 -0.131818280 -0.361704797 -0.201585025 0.900642633 1 0
1403715953.634058 0.569718301 -0.318212628 -0.448292524 -0.138241857 -0.368814260 -0.210333124 0.894776642 1 0
1403715953.684058 0.577038050 -0.315251887 -0.444936842 -0.144725069 -0.376685262 -0.218723789 0.888438463 1 0
1403715953.734058 0.579012513 -0.315868974 -0.442348838 -0.150051877 -0.383116066 -0.226559892 0.882823408 1 0
1403715953.784058 0.577558875 -0.313489556 -0.434645742 -0.150215074 -0.388128757 -0.234490424 0.878524840 1 0
1403715953.834058 0.566658556 -0.320371807 -0.426481366 -0.146783397 -0.392557830 -0.243177295 0.874767303 1 0
1403715953.884058 0.563781321 -0.322682321 -0.411239833 -0.132268876 -0.399342865 -0.252585262 0.871338606 1 0
1403715953.934058 0.556153178 -0.320410669 -0.395058006 -0.108300045 -0.404713124 -0.261245459 0.869614482 1 0
1403715953.984058 0.539591551 -0.327721179 -0.374696761 -0.076973028 -0.410618782 -0.270621270 0.867312908 1 0
1403715954.034058 0.516727924 -0.324218720 -0.362180054 -0.034482040 -0.411826432 -0.278378665 0.867015183 1 0
1403715954.084058 0.495744377 -0.331355274 -0.342744231 -0.003310357 -0.418813825 -0.275754303 0.865184128 1 0
1403715954.134058 0.445314556 -0.345064878 -0.345091105 0.028533693 -0.417379916 -0.274822801 0.865709126 1 0
1403715954.184058 0.433649242 -0.345071703 -0.309604466 0.060605422 -0.430617362 -0.260350615 0.862040222 1 0
1403715954.234058 0.406850606 -0.342683971 -0.292795658 0.088581480 -0.437792838 -0.241950393 0.861365676 1 0
1403715954.284058 0.370688170 -0.355680704 -0.284071475 0.107820742 -0.442977428 -0.228024647 0.860319972 1 0
1403715954.334058 0.330965519 -0.360386670 -0.281112909 0.120971993 -0.447488070 -0.207585052 0.861410856 1 0
1403715954.384058 0.307777435 -0.367396116 -0.274397373 0.129726484 -0.456341773 -0.183686778 0.860919535 1 0
1403715954.434058 0.278409600 -0.355421245 -0.263870269 0.144771814 -0.463783562 -0.158724651 0.859507084 1 0
1403715954.484058 0.247789323 -0.363040566 -0.266588122 0.154145122 -0.468468368 -0.139279857 0.858707130 1 0
1403715954.534058 0.231142506 -0.359663308 -0.262176216 0.169169754 -0.473776609 -0.122047797 0.855582654 1 0
1403715954.584058 0.221578538 -0.368758112 -0.251984596 0.180763677 -0.482240111 -0.108837210 0.850249052 1 0
1403715954.634058 0.215245172 -0.369823724 -0.242635816 0.192151070 -0.489467233 -0.097919859 0.844932854 1 0
